r_f_set: 4.00   PWM: 27.89   Flow_SFM: 3.98   Flow_SDP: 4.43   Mean_Pressure: 2.30
r_f_set: 4.00   PWM: 27.49   Flow_SFM: 3.99   Flow_SDP: 4.47   Mean_Pressure: 2.34
r_f_set: 4.00   PWM: 27.59   Flow_SFM: 4.01   Flow_SDP: 4.41   Mean_Pressure: 2.30
r_f_set: 4.00   PWM: 27.77   Flow_SFM: 3.97   Flow_SDP: 4.36   Mean_Pressure: 2.33
r_f_set: 4.00   PWM: 27.36   Flow_SFM: 4.05   Flow_SDP: 4.66   Mean_Pressure: 2.32
r_f_set: 4.00   PWM: 27.47   Flow_SFM: 4.04   Flow_SDP: 4.45   Mean_Pressure: 2.31
r_f_set: 4.00   PWM: 27.72   Flow_SFM: 4.00   Flow_SDP: 4.27   Mean_Pressure: 2.27
r_f_set: 4.00   PWM: 27.77   Flow_SFM: 4.01   Flow_SDP: 4.32   Mean_Pressure: 2.32
r_f_set: 4.00   PWM: 27.41   Flow_SFM: 4.03   Flow_SDP: 4.45   Mean_Pressure: 2.31
r_f_set: 4.00   PWM: 27.56   Flow_SFM: 4.04   Flow_SDP: 4.68   Mean_Pressure: 2.32
r_f_set: 4.00   PWM: 28.29   Flow_SFM: 4.00   Flow_SDP: 4.30   Mean_Pressure: 2.30
r_f_set: 4.00   PWM: 27.67   Flow_SFM: 3.99   Flow_SDP: 4.20   Mean_Pressure: 2.30
r_f_set: 4.00   PWM: 28.32   Flow_SFM: 3.98   Flow_SDP: 4.37   Mean_Pressure: 2.28
r_f_set: 4.00   PWM: 27.03   Flow_SFM: 4.00   Flow_SDP: 4.38   Mean_Pressure: 2.32
r_f_set: 4.00   PWM: 27.75   Flow_SFM: 3.94   Flow_SDP: 4.47   Mean_Pressure: 2.26
r_f_set: 4.00   PWM: 27.77   Flow_SFM: 4.00   Flow_SDP: 4.57   Mean_Pressure: 2.31
r_f_set: 4.00   PWM: 27.31   Flow_SFM: 3.99   Flow_SDP: 4.29   Mean_Pressure: 2.26
r_f_set: 4.00   PWM: 27.94   Flow_SFM: 3.99   Flow_SDP: 4.72   Mean_Pressure: 2.27
r_f_set: 4.00   PWM: 27.28   Flow_SFM: 3.99   Flow_SDP: 4.49   Mean_Pressure: 2.31
r_f_set: 4.00   PWM: 27.82   Flow_SFM: 4.00   Flow_SDP: 4.36   Mean_Pressure: 2.31
r_f_set: 4.00   PWM: 28.85   Flow_SFM: 3.96   Flow_SDP: 4.21   Mean_Pressure: 2.34
r_f_set: 4.00   PWM: 27.92   Flow_SFM: 3.98   Flow_SDP: 4.54   Mean_Pressure: 2.34
r_f_set: 4.00   PWM: 27.61   Flow_SFM: 3.98   Flow_SDP: 4.24   Mean_Pressure: 2.30
r_f_set: 4.00   PWM: 28.38   Flow_SFM: 3.98   Flow_SDP: 4.42   Mean_Pressure: 2.30
r_f_set: 4.00   PWM: 27.44   Flow_SFM: 3.97   Flow_SDP: 4.40   Mean_Pressure: 2.32
r_f_set: 5.00   PWM: 31.32   Flow_SFM: 4.11   Flow_SDP: 4.47   Mean_Pressure: 2.37
r_f_set: 5.00   PWM: 31.91   Flow_SFM: 4.26   Flow_SDP: 4.93   Mean_Pressure: 2.43
r_f_set: 5.00   PWM: 33.39   Flow_SFM: 4.39   Flow_SDP: 4.82   Mean_Pressure: 2.62
r_f_set: 5.00   PWM: 34.48   Flow_SFM: 4.57   Flow_SDP: 5.04   Mean_Pressure: 2.80
r_f_set: 5.00   PWM: 34.14   Flow_SFM: 4.70   Flow_SDP: 5.10   Mean_Pressure: 2.84
r_f_set: 5.00   PWM: 35.32   Flow_SFM: 4.81   Flow_SDP: 5.44   Mean_Pressure: 2.94
r_f_set: 5.00   PWM: 34.85   Flow_SFM: 4.92   Flow_SDP: 5.82   Mean_Pressure: 3.02
r_f_set: 5.00   PWM: 35.00   Flow_SFM: 5.01   Flow_SDP: 5.43   Mean_Pressure: 3.07
r_f_set: 5.00   PWM: 34.59   Flow_SFM: 5.06   Flow_SDP: 5.56   Mean_Pressure: 3.11
r_f_set: 5.00   PWM: 34.93   Flow_SFM: 5.06   Flow_SDP: 5.81   Mean_Pressure: 3.09
r_f_set: 5.00   PWM: 34.67   Flow_SFM: 5.06   Flow_SDP: 5.67   Mean_Pressure: 3.17
r_f_set: 5.00   PWM: 34.30   Flow_SFM: 5.09   Flow_SDP: 5.59   Mean_Pressure: 3.12
r_f_set: 5.00   PWM: 33.67   Flow_SFM: 5.07   Flow_SDP: 5.75   Mean_Pressure: 3.13
