r_f_set: 2.00   PWM: 13.64   Flow_SFM: 0.20   Flow_SDP: -0.74   Mean_Pressure: 0.55
r_f_set: 2.00   PWM: 18.11   Flow_SFM: 2.01   Flow_SDP: 2.00   Mean_Pressure: 1.02
r_f_set: 2.00   PWM: 18.27   Flow_SFM: 2.02   Flow_SDP: 2.02   Mean_Pressure: 1.01
r_f_set: 2.00   PWM: 18.29   Flow_SFM: 1.97   Flow_SDP: 2.02   Mean_Pressure: 0.99
r_f_set: 2.00   PWM: 18.04   Flow_SFM: 1.99   Flow_SDP: 2.00   Mean_Pressure: 1.01
r_f_set: 2.00   PWM: 17.72   Flow_SFM: 2.02   Flow_SDP: 1.95   Mean_Pressure: 1.02
r_f_set: 2.00   PWM: 18.02   Flow_SFM: 2.03   Flow_SDP: 2.02   Mean_Pressure: 1.01
r_f_set: 2.00   PWM: 18.30   Flow_SFM: 1.98   Flow_SDP: 1.99   Mean_Pressure: 0.99
r_f_set: 2.00   PWM: 18.21   Flow_SFM: 1.99   Flow_SDP: 1.89   Mean_Pressure: 1.01
r_f_set: 2.00   PWM: 18.35   Flow_SFM: 1.98   Flow_SDP: 1.98   Mean_Pressure: 1.01
r_f_set: 2.00   PWM: 18.43   Flow_SFM: 2.04   Flow_SDP: 2.12   Mean_Pressure: 1.02
r_f_set: 2.00   PWM: 18.31   Flow_SFM: 1.99   Flow_SDP: 1.94   Mean_Pressure: 0.99
r_f_set: 2.00   PWM: 17.57   Flow_SFM: 2.07   Flow_SDP: 2.09   Mean_Pressure: 1.02
r_f_set: 2.00   PWM: 18.13   Flow_SFM: 2.01   Flow_SDP: 2.09   Mean_Pressure: 1.02
r_f_set: 2.00   PWM: 18.19   Flow_SFM: 2.00   Flow_SDP: 2.00   Mean_Pressure: 1.01
r_f_set: 2.00   PWM: 18.08   Flow_SFM: 2.04   Flow_SDP: 2.02   Mean_Pressure: 1.02
r_f_set: 2.00   PWM: 18.07   Flow_SFM: 2.00   Flow_SDP: 2.07   Mean_Pressure: 1.02
r_f_set: 2.00   PWM: 18.08   Flow_SFM: 2.00   Flow_SDP: 1.97   Mean_Pressure: 1.00
r_f_set: 2.00   PWM: 18.08   Flow_SFM: 2.01   Flow_SDP: 1.95   Mean_Pressure: 1.03
r_f_set: 2.00   PWM: 18.14   Flow_SFM: 2.03   Flow_SDP: 2.11   Mean_Pressure: 1.03
r_f_set: 2.00   PWM: 18.08   Flow_SFM: 1.97   Flow_SDP: 2.01   Mean_Pressure: 1.02
r_f_set: 2.00   PWM: 18.17   Flow_SFM: 2.03   Flow_SDP: 1.94   Mean_Pressure: 1.02
r_f_set: 2.00   PWM: 18.14   Flow_SFM: 2.02   Flow_SDP: 1.90   Mean_Pressure: 1.03
r_f_set: 2.00   PWM: 18.21   Flow_SFM: 1.99   Flow_SDP: 1.98   Mean_Pressure: 0.99
r_f_set: 2.00   PWM: 18.27   Flow_SFM: 1.97   Flow_SDP: 1.87   Mean_Pressure: 1.02
r_f_set: 2.00   PWM: 18.11   Flow_SFM: 1.99   Flow_SDP: 2.11   Mean_Pressure: 1.00
r_f_set: 2.00   PWM: 18.08   Flow_SFM: 2.00   Flow_SDP: 2.00   Mean_Pressure: 1.00
r_f_set: 2.00   PWM: 17.98   Flow_SFM: 2.05   Flow_SDP: 2.13   Mean_Pressure: 1.02
r_f_set: 3.00   PWM: 20.84   Flow_SFM: 2.05   Flow_SDP: 2.00   Mean_Pressure: 1.04
r_f_set: 3.00   PWM: 22.27   Flow_SFM: 2.16   Flow_SDP: 2.25   Mean_Pressure: 1.07
r_f_set: 3.00   PWM: 23.34   Flow_SFM: 2.36   Flow_SDP: 2.38   Mean_Pressure: 1.13
r_f_set: 3.00   PWM: 23.81   Flow_SFM: 2.54   Flow_SDP: 2.82   Mean_Pressure: 1.21
r_f_set: 3.00   PWM: 24.15   Flow_SFM: 2.73   Flow_SDP: 3.00   Mean_Pressure: 1.26
r_f_set: 3.00   PWM: 24.49   Flow_SFM: 2.89   Flow_SDP: 3.17   Mean_Pressure: 1.32
r_f_set: 3.00   PWM: 24.02   Flow_SFM: 2.99   Flow_SDP: 3.28   Mean_Pressure: 1.39
r_f_set: 3.00   PWM: 23.89   Flow_SFM: 3.08   Flow_SDP: 3.38   Mean_Pressure: 1.42
r_f_set: 3.00   PWM: 23.69   Flow_SFM: 3.12   Flow_SDP: 3.42   Mean_Pressure: 1.45
r_f_set: 3.00   PWM: 23.38   Flow_SFM: 3.12   Flow_SDP: 3.35   Mean_Pressure: 1.46
r_f_set: 3.00   PWM: 23.11   Flow_SFM: 3.13   Flow_SDP: 3.42   Mean_Pressure: 1.46
r_f_set: 3.00   PWM: 22.92   Flow_SFM: 3.13   Flow_SDP: 3.44   Mean_Pressure: 1.44
r_f_set: 3.00   PWM: 22.49   Flow_SFM: 3.09   Flow_SDP: 3.37   Mean_Pressure: 1.46
r_f_set: 3.00   PWM: 22.40   Flow_SFM: 3.10   Flow_SDP: 3.36   Mean_Pressure: 1.45
r_f_set: 3.00   PWM: 22.45   Flow_SFM: 3.04   Flow_SDP: 3.24   Mean_Pressure: 1.42
r_f_set: 3.00   PWM: 22.18   Flow_SFM: 3.05   Flow_SDP: 3.25   Mean_Pressure: 1.41
r_f_set: 3.00   PWM: 22.15   Flow_SFM: 3.04   Flow_SDP: 3.44   Mean_Pressure: 1.40
r_f_set: 3.00   PWM: 22.69   Flow_SFM: 3.01   Flow_SDP: 3.27   Mean_Pressure: 1.37
r_f_set: 3.00   PWM: 22.40   Flow_SFM: 3.00   Flow_SDP: 3.24   Mean_Pressure: 1.39
r_f_set: 3.00   PWM: 22.38   Flow_SFM: 2.98   Flow_SDP: 3.21   Mean_Pressure: 1.39
r_f_set: 3.00   PWM: 22.25   Flow_SFM: 2.98   Flow_SDP: 3.21   Mean_Pressure: 1.41
r_f_set: 3.00   PWM: 22.47   Flow_SFM: 2.99   Flow_SDP: 3.17   Mean_Pressure: 1.38
r_f_set: 3.00   PWM: 22.20   Flow_SFM: 2.99   Flow_SDP: 3.31   Mean_Pressure: 1.38
r_f_set: 3.00   PWM: 22.78   Flow_SFM: 3.01   Flow_SDP: 3.40   Mean_Pressure: 1.39
r_f_set: 3.00   PWM: 22.51   Flow_SFM: 2.96   Flow_SDP: 3.35   Mean_Pressure: 1.38
r_f_set: 3.00   PWM: 22.12   Flow_SFM: 2.97   Flow_SDP: 3.25   Mean_Pressure: 1.38
r_f_set: 3.00   PWM: 23.09   Flow_SFM: 3.00   Flow_SDP: 3.21   Mean_Pressure: 1.38
r_f_set: 3.00   PWM: 22.99   Flow_SFM: 2.93   Flow_SDP: 3.22   Mean_Pressure: 1.33
r_f_set: 3.00   PWM: 23.01   Flow_SFM: 2.97   Flow_SDP: 3.27   Mean_Pressure: 1.36
r_f_set: 3.00   PWM: 23.00   Flow_SFM: 2.95   Flow_SDP: 3.25   Mean_Pressure: 1.38
r_f_set: 3.00   PWM: 22.96   Flow_SFM: 2.96   Flow_SDP: 3.21   Mean_Pressure: 1.38
r_f_set: 3.00   PWM: 22.68   Flow_SFM: 3.06   Flow_SDP: 3.34   Mean_Pressure: 1.42
r_f_set: 3.00   PWM: 22.74   Flow_SFM: 2.98   Flow_SDP: 3.25   Mean_Pressure: 1.39
r_f_set: 3.00   PWM: 23.06   Flow_SFM: 3.01   Flow_SDP: 3.23   Mean_Pressure: 1.39
r_f_set: 3.00   PWM: 22.84   Flow_SFM: 2.97   Flow_SDP: 3.29   Mean_Pressure: 1.37
r_f_set: 3.00   PWM: 22.95   Flow_SFM: 3.00   Flow_SDP: 3.31   Mean_Pressure: 1.41
r_f_set: 3.00   PWM: 22.53   Flow_SFM: 3.02   Flow_SDP: 3.23   Mean_Pressure: 1.39
r_f_set: 3.00   PWM: 22.74   Flow_SFM: 3.03   Flow_SDP: 3.34   Mean_Pressure: 1.39
r_f_set: 3.00   PWM: 22.63   Flow_SFM: 2.98   Flow_SDP: 3.34   Mean_Pressure: 1.38
r_f_set: 3.00   PWM: 22.51   Flow_SFM: 2.99   Flow_SDP: 3.17   Mean_Pressure: 1.38
r_f_set: 3.00   PWM: 22.64   Flow_SFM: 3.00   Flow_SDP: 3.28   Mean_Pressure: 1.41
r_f_set: 3.00   PWM: 22.65   Flow_SFM: 3.03   Flow_SDP: 3.24   Mean_Pressure: 1.39
r_f_set: 3.00   PWM: 22.73   Flow_SFM: 2.98   Flow_SDP: 3.21   Mean_Pressure: 1.39
r_f_set: 3.00   PWM: 23.11   Flow_SFM: 2.95   Flow_SDP: 3.21   Mean_Pressure: 1.37
r_f_set: 3.00   PWM: 22.74   Flow_SFM: 2.96   Flow_SDP: 3.17   Mean_Pressure: 1.37
r_f_set: 3.00   PWM: 23.22   Flow_SFM: 2.99   Flow_SDP: 3.16   Mean_Pressure: 1.37
r_f_set: 3.00   PWM: 22.80   Flow_SFM: 2.98   Flow_SDP: 3.24   Mean_Pressure: 1.38
r_f_set: 3.00   PWM: 22.78   Flow_SFM: 3.03   Flow_SDP: 3.27   Mean_Pressure: 1.41
r_f_set: 3.00   PWM: 22.80   Flow_SFM: 3.03   Flow_SDP: 3.34   Mean_Pressure: 1.41
r_f_set: 3.00   PWM: 23.12   Flow_SFM: 2.98   Flow_SDP: 3.32   Mean_Pressure: 1.39
r_f_set: 4.00   PWM: 25.86   Flow_SFM: 3.10   Flow_SDP: 3.34   Mean_Pressure: 1.43
r_f_set: 4.00   PWM: 27.27   Flow_SFM: 3.25   Flow_SDP: 3.54   Mean_Pressure: 1.52
r_f_set: 4.00   PWM: 28.16   Flow_SFM: 3.45   Flow_SDP: 3.69   Mean_Pressure: 1.61
r_f_set: 4.00   PWM: 28.44   Flow_SFM: 3.68   Flow_SDP: 3.91   Mean_Pressure: 1.68
r_f_set: 4.00   PWM: 28.47   Flow_SFM: 3.85   Flow_SDP: 4.20   Mean_Pressure: 1.75
r_f_set: 4.00   PWM: 28.57   Flow_SFM: 3.97   Flow_SDP: 4.40   Mean_Pressure: 1.86
r_f_set: 4.00   PWM: 28.84   Flow_SFM: 4.01   Flow_SDP: 4.38   Mean_Pressure: 1.89
r_f_set: 4.00   PWM: 28.58   Flow_SFM: 4.06   Flow_SDP: 4.47   Mean_Pressure: 1.92
r_f_set: 4.00   PWM: 28.46   Flow_SFM: 4.08   Flow_SDP: 4.50   Mean_Pressure: 1.90
r_f_set: 4.00   PWM: 28.08   Flow_SFM: 4.10   Flow_SDP: 4.44   Mean_Pressure: 1.88
r_f_set: 4.00   PWM: 27.13   Flow_SFM: 4.12   Flow_SDP: 4.73   Mean_Pressure: 1.95
r_f_set: 4.00   PWM: 27.44   Flow_SFM: 4.10   Flow_SDP: 4.45   Mean_Pressure: 1.91
r_f_set: 4.00   PWM: 27.35   Flow_SFM: 4.08   Flow_SDP: 4.48   Mean_Pressure: 1.91
r_f_set: 4.00   PWM: 27.01   Flow_SFM: 4.05   Flow_SDP: 4.44   Mean_Pressure: 1.88
r_f_set: 4.00   PWM: 27.22   Flow_SFM: 3.99   Flow_SDP: 4.31   Mean_Pressure: 1.87
r_f_set: 4.00   PWM: 27.31   Flow_SFM: 4.00   Flow_SDP: 4.33   Mean_Pressure: 1.83
r_f_set: 4.00   PWM: 26.74   Flow_SFM: 4.01   Flow_SDP: 4.46   Mean_Pressure: 1.89
r_f_set: 4.00   PWM: 26.88   Flow_SFM: 4.03   Flow_SDP: 4.34   Mean_Pressure: 1.86
r_f_set: 4.00   PWM: 26.89   Flow_SFM: 4.00   Flow_SDP: 4.31   Mean_Pressure: 1.84
r_f_set: 4.00   PWM: 27.36   Flow_SFM: 4.00   Flow_SDP: 4.31   Mean_Pressure: 1.88
r_f_set: 4.00   PWM: 26.94   Flow_SFM: 3.99   Flow_SDP: 4.21   Mean_Pressure: 1.86
r_f_set: 4.00   PWM: 27.09   Flow_SFM: 4.01   Flow_SDP: 4.40   Mean_Pressure: 1.85
r_f_set: 4.00   PWM: 27.52   Flow_SFM: 3.99   Flow_SDP: 4.42   Mean_Pressure: 1.86
r_f_set: 4.00   PWM: 27.33   Flow_SFM: 3.98   Flow_SDP: 4.41   Mean_Pressure: 1.87
r_f_set: 4.00   PWM: 27.49   Flow_SFM: 4.03   Flow_SDP: 4.37   Mean_Pressure: 1.88
r_f_set: 4.00   PWM: 27.29   Flow_SFM: 3.97   Flow_SDP: 4.41   Mean_Pressure: 1.84
r_f_set: 4.00   PWM: 27.41   Flow_SFM: 4.00   Flow_SDP: 4.37   Mean_Pressure: 1.84
r_f_set: 4.00   PWM: 26.79   Flow_SFM: 4.05   Flow_SDP: 4.44   Mean_Pressure: 1.88
r_f_set: 4.00   PWM: 26.68   Flow_SFM: 4.03   Flow_SDP: 4.36   Mean_Pressure: 1.86
r_f_set: 4.00   PWM: 27.14   Flow_SFM: 3.98   Flow_SDP: 4.12   Mean_Pressure: 1.82
r_f_set: 4.00   PWM: 26.95   Flow_SFM: 4.01   Flow_SDP: 4.36   Mean_Pressure: 1.86
r_f_set: 4.00   PWM: 26.53   Flow_SFM: 4.04   Flow_SDP: 4.46   Mean_Pressure: 1.89
r_f_set: 4.00   PWM: 26.79   Flow_SFM: 3.99   Flow_SDP: 4.33   Mean_Pressure: 1.88
r_f_set: 4.00   PWM: 27.28   Flow_SFM: 4.03   Flow_SDP: 4.53   Mean_Pressure: 1.87
r_f_set: 4.00   PWM: 27.30   Flow_SFM: 4.01   Flow_SDP: 4.34   Mean_Pressure: 1.83
r_f_set: 4.00   PWM: 26.69   Flow_SFM: 3.98   Flow_SDP: 4.34   Mean_Pressure: 1.87
r_f_set: 4.00   PWM: 27.15   Flow_SFM: 3.96   Flow_SDP: 4.40   Mean_Pressure: 1.85
r_f_set: 4.00   PWM: 27.58   Flow_SFM: 3.98   Flow_SDP: 4.31   Mean_Pressure: 1.84
r_f_set: 4.00   PWM: 27.43   Flow_SFM: 3.93   Flow_SDP: 4.24   Mean_Pressure: 1.82
r_f_set: 4.00   PWM: 27.27   Flow_SFM: 4.01   Flow_SDP: 4.31   Mean_Pressure: 1.87
r_f_set: 4.00   PWM: 27.46   Flow_SFM: 3.97   Flow_SDP: 4.28   Mean_Pressure: 1.85
r_f_set: 4.00   PWM: 27.66   Flow_SFM: 4.00   Flow_SDP: 4.42   Mean_Pressure: 1.83
r_f_set: 4.00   PWM: 27.31   Flow_SFM: 4.01   Flow_SDP: 4.42   Mean_Pressure: 1.86
r_f_set: 4.00   PWM: 27.50   Flow_SFM: 3.97   Flow_SDP: 4.37   Mean_Pressure: 1.81
r_f_set: 4.00   PWM: 27.45   Flow_SFM: 4.00   Flow_SDP: 4.30   Mean_Pressure: 1.86
r_f_set: 4.00   PWM: 27.59   Flow_SFM: 3.99   Flow_SDP: 4.48   Mean_Pressure: 1.83
r_f_set: 4.00   PWM: 27.64   Flow_SFM: 4.00   Flow_SDP: 4.50   Mean_Pressure: 1.84
r_f_set: 4.00   PWM: 27.52   Flow_SFM: 4.00   Flow_SDP: 4.39   Mean_Pressure: 1.82
r_f_set: 4.00   PWM: 27.77   Flow_SFM: 3.98   Flow_SDP: 4.38   Mean_Pressure: 1.85
r_f_set: 4.00   PWM: 27.44   Flow_SFM: 4.03   Flow_SDP: 4.33   Mean_Pressure: 1.88
r_f_set: 5.00   PWM: 30.83   Flow_SFM: 4.16   Flow_SDP: 4.68   Mean_Pressure: 1.94
r_f_set: 5.00   PWM: 32.04   Flow_SFM: 4.32   Flow_SDP: 4.87   Mean_Pressure: 2.03
r_f_set: 5.00   PWM: 32.63   Flow_SFM: 4.55   Flow_SDP: 5.09   Mean_Pressure: 2.17
r_f_set: 5.00   PWM: 33.16   Flow_SFM: 4.74   Flow_SDP: 5.16   Mean_Pressure: 2.23
r_f_set: 5.00   PWM: 32.81   Flow_SFM: 4.84   Flow_SDP: 5.27   Mean_Pressure: 2.29
r_f_set: 5.00   PWM: 33.41   Flow_SFM: 4.94   Flow_SDP: 5.33   Mean_Pressure: 2.34
r_f_set: 5.00   PWM: 33.01   Flow_SFM: 4.99   Flow_SDP: 5.16   Mean_Pressure: 2.39
r_f_set: 5.00   PWM: 33.45   Flow_SFM: 5.05   Flow_SDP: 5.57   Mean_Pressure: 2.41
r_f_set: 5.00   PWM: 32.56   Flow_SFM: 5.07   Flow_SDP: 5.22   Mean_Pressure: 2.43
r_f_set: 5.00   PWM: 33.24   Flow_SFM: 5.07   Flow_SDP: 5.38   Mean_Pressure: 2.49
r_f_set: 5.00   PWM: 33.10   Flow_SFM: 5.13   Flow_SDP: 5.72   Mean_Pressure: 2.46
r_f_set: 5.00   PWM: 31.69   Flow_SFM: 5.13   Flow_SDP: 5.75   Mean_Pressure: 2.52
r_f_set: 5.00   PWM: 32.20   Flow_SFM: 5.11   Flow_SDP: 5.58   Mean_Pressure: 2.45
r_f_set: 5.00   PWM: 31.50   Flow_SFM: 5.09   Flow_SDP: 5.68   Mean_Pressure: 2.42
r_f_set: 5.00   PWM: 32.14   Flow_SFM: 5.07   Flow_SDP: 5.58   Mean_Pressure: 2.39
r_f_set: 5.00   PWM: 31.14   Flow_SFM: 5.07   Flow_SDP: 5.34   Mean_Pressure: 2.41
r_f_set: 5.00   PWM: 31.23   Flow_SFM: 5.00   Flow_SDP: 5.30   Mean_Pressure: 2.37
r_f_set: 5.00   PWM: 30.89   Flow_SFM: 5.02   Flow_SDP: 5.25   Mean_Pressure: 2.40
r_f_set: 5.00   PWM: 32.12   Flow_SFM: 4.99   Flow_SDP: 5.50   Mean_Pressure: 2.38
r_f_set: 5.00   PWM: 31.55   Flow_SFM: 4.95   Flow_SDP: 5.42   Mean_Pressure: 2.34
r_f_set: 5.00   PWM: 32.32   Flow_SFM: 4.98   Flow_SDP: 5.39   Mean_Pressure: 2.37
r_f_set: 5.00   PWM: 31.51   Flow_SFM: 5.00   Flow_SDP: 5.37   Mean_Pressure: 2.40
r_f_set: 5.00   PWM: 32.03   Flow_SFM: 4.97   Flow_SDP: 5.63   Mean_Pressure: 2.40
r_f_set: 5.00   PWM: 31.24   Flow_SFM: 5.02   Flow_SDP: 5.62   Mean_Pressure: 2.39
r_f_set: 5.00   PWM: 31.22   Flow_SFM: 5.04   Flow_SDP: 5.31   Mean_Pressure: 2.36
r_f_set: 5.00   PWM: 31.84   Flow_SFM: 4.98   Flow_SDP: 5.48   Mean_Pressure: 2.39
r_f_set: 5.00   PWM: 31.09   Flow_SFM: 4.99   Flow_SDP: 5.44   Mean_Pressure: 2.37
r_f_set: 5.00   PWM: 32.29   Flow_SFM: 4.97   Flow_SDP: 5.22   Mean_Pressure: 2.40
r_f_set: 5.00   PWM: 31.51   Flow_SFM: 5.01   Flow_SDP: 5.32   Mean_Pressure: 2.40
r_f_set: 5.00   PWM: 31.52   Flow_SFM: 5.00   Flow_SDP: 5.41   Mean_Pressure: 2.40
r_f_set: 5.00   PWM: 32.00   Flow_SFM: 4.99   Flow_SDP: 5.55   Mean_Pressure: 2.39
r_f_set: 5.00   PWM: 31.71   Flow_SFM: 4.98   Flow_SDP: 5.62   Mean_Pressure: 2.37
r_f_set: 5.00   PWM: 31.66   Flow_SFM: 4.98   Flow_SDP: 5.65   Mean_Pressure: 2.37
r_f_set: 5.00   PWM: 31.50   Flow_SFM: 5.01   Flow_SDP: 5.31   Mean_Pressure: 2.42
r_f_set: 5.00   PWM: 31.69   Flow_SFM: 4.97   Flow_SDP: 5.26   Mean_Pressure: 2.35
r_f_set: 5.00   PWM: 31.55   Flow_SFM: 5.00   Flow_SDP: 5.53   Mean_Pressure: 2.38
r_f_set: 5.00   PWM: 31.36   Flow_SFM: 5.02   Flow_SDP: 5.27   Mean_Pressure: 2.43
r_f_set: 5.00   PWM: 31.69   Flow_SFM: 5.00   Flow_SDP: 5.46   Mean_Pressure: 2.38
r_f_set: 5.00   PWM: 32.10   Flow_SFM: 5.00   Flow_SDP: 5.49   Mean_Pressure: 2.40
r_f_set: 5.00   PWM: 30.98   Flow_SFM: 4.98   Flow_SDP: 5.55   Mean_Pressure: 2.39
r_f_set: 5.00   PWM: 32.78   Flow_SFM: 4.98   Flow_SDP: 5.50   Mean_Pressure: 2.37
r_f_set: 5.00   PWM: 32.44   Flow_SFM: 4.99   Flow_SDP: 5.21   Mean_Pressure: 2.37
r_f_set: 5.00   PWM: 31.55   Flow_SFM: 4.99   Flow_SDP: 5.29   Mean_Pressure: 2.35
r_f_set: 5.00   PWM: 31.31   Flow_SFM: 4.96   Flow_SDP: 5.31   Mean_Pressure: 2.34
r_f_set: 5.00   PWM: 32.38   Flow_SFM: 4.95   Flow_SDP: 5.34   Mean_Pressure: 2.37
r_f_set: 5.00   PWM: 31.64   Flow_SFM: 4.96   Flow_SDP: 5.36   Mean_Pressure: 2.36
r_f_set: 5.00   PWM: 31.79   Flow_SFM: 5.00   Flow_SDP: 5.70   Mean_Pressure: 2.41
r_f_set: 5.00   PWM: 32.11   Flow_SFM: 5.02   Flow_SDP: 5.48   Mean_Pressure: 2.37
r_f_set: 5.00   PWM: 31.21   Flow_SFM: 5.02   Flow_SDP: 5.55   Mean_Pressure: 2.39
r_f_set: 6.00   PWM: 34.27   Flow_SFM: 5.05   Flow_SDP: 5.76   Mean_Pressure: 2.39
r_f_set: 6.00   PWM: 35.71   Flow_SFM: 5.14   Flow_SDP: 5.63   Mean_Pressure: 2.46
r_f_set: 6.00   PWM: 36.51   Flow_SFM: 5.36   Flow_SDP: 5.87   Mean_Pressure: 2.62
r_f_set: 6.00   PWM: 37.01   Flow_SFM: 5.56   Flow_SDP: 5.95   Mean_Pressure: 2.74
r_f_set: 6.00   PWM: 37.69   Flow_SFM: 5.68   Flow_SDP: 6.17   Mean_Pressure: 2.78
r_f_set: 6.00   PWM: 37.38   Flow_SFM: 5.83   Flow_SDP: 6.38   Mean_Pressure: 2.92
r_f_set: 6.00   PWM: 38.33   Flow_SFM: 5.95   Flow_SDP: 6.71   Mean_Pressure: 2.97
r_f_set: 6.00   PWM: 38.27   Flow_SFM: 6.01   Flow_SDP: 6.69   Mean_Pressure: 2.98
r_f_set: 6.00   PWM: 38.14   Flow_SFM: 6.04   Flow_SDP: 6.70   Mean_Pressure: 2.99
r_f_set: 6.00   PWM: 37.32   Flow_SFM: 6.08   Flow_SDP: 6.56   Mean_Pressure: 3.05
r_f_set: 6.00   PWM: 37.99   Flow_SFM: 6.07   Flow_SDP: 6.61   Mean_Pressure: 3.04
r_f_set: 6.00   PWM: 36.67   Flow_SFM: 6.13   Flow_SDP: 6.40   Mean_Pressure: 3.02
r_f_set: 6.00   PWM: 36.47   Flow_SFM: 6.08   Flow_SDP: 6.92   Mean_Pressure: 3.06
r_f_set: 6.00   PWM: 38.07   Flow_SFM: 6.04   Flow_SDP: 6.57   Mean_Pressure: 3.04
r_f_set: 6.00   PWM: 38.12   Flow_SFM: 5.99   Flow_SDP: 6.47   Mean_Pressure: 2.97
r_f_set: 6.00   PWM: 36.71   Flow_SFM: 6.02   Flow_SDP: 6.29   Mean_Pressure: 3.02
r_f_set: 6.00   PWM: 36.28   Flow_SFM: 6.10   Flow_SDP: 6.82   Mean_Pressure: 2.96
r_f_set: 6.00   PWM: 36.93   Flow_SFM: 6.01   Flow_SDP: 6.59   Mean_Pressure: 3.00
r_f_set: 6.00   PWM: 36.82   Flow_SFM: 6.03   Flow_SDP: 6.55   Mean_Pressure: 2.98
r_f_set: 6.00   PWM: 36.38   Flow_SFM: 6.01   Flow_SDP: 6.72   Mean_Pressure: 2.98
r_f_set: 6.00   PWM: 35.78   Flow_SFM: 6.02   Flow_SDP: 6.72   Mean_Pressure: 3.01
r_f_set: 6.00   PWM: 36.21   Flow_SFM: 5.99   Flow_SDP: 6.35   Mean_Pressure: 2.99
r_f_set: 6.00   PWM: 36.56   Flow_SFM: 6.03   Flow_SDP: 6.60   Mean_Pressure: 3.05
r_f_set: 6.00   PWM: 37.06   Flow_SFM: 6.01   Flow_SDP: 6.38   Mean_Pressure: 2.99
r_f_set: 6.00   PWM: 37.34   Flow_SFM: 5.99   Flow_SDP: 6.56   Mean_Pressure: 3.01
r_f_set: 6.00   PWM: 37.61   Flow_SFM: 5.96   Flow_SDP: 6.42   Mean_Pressure: 2.96
r_f_set: 6.00   PWM: 36.04   Flow_SFM: 5.99   Flow_SDP: 6.34   Mean_Pressure: 3.02
r_f_set: 6.00   PWM: 36.29   Flow_SFM: 5.98   Flow_SDP: 6.54   Mean_Pressure: 2.98
r_f_set: 6.00   PWM: 36.53   Flow_SFM: 6.01   Flow_SDP: 6.55   Mean_Pressure: 2.98
r_f_set: 6.00   PWM: 37.45   Flow_SFM: 6.03   Flow_SDP: 6.76   Mean_Pressure: 3.00
r_f_set: 6.00   PWM: 36.30   Flow_SFM: 6.02   Flow_SDP: 6.44   Mean_Pressure: 2.98
r_f_set: 6.00   PWM: 36.33   Flow_SFM: 5.97   Flow_SDP: 6.31   Mean_Pressure: 2.93
r_f_set: 6.00   PWM: 37.08   Flow_SFM: 6.03   Flow_SDP: 6.33   Mean_Pressure: 2.99
r_f_set: 6.00   PWM: 37.06   Flow_SFM: 5.96   Flow_SDP: 6.59   Mean_Pressure: 2.98
